dealid,Actuals,Weight,Leads UW,dealvalue,Stage,Region,industry,billingtype,solcategory,projectType,businessimpact
4401,3360,1.0,3862,48000.0,0,5,18,0,0,0,0
4433,44200,1.0,44200,397800.0,0,2,17,0,3,1,0
4420,15176,1.0,18416,75000.0,0,7,16,0,2,4,0
4399,7334,1.0,3667,44000.0,0,3,17,2,2,4,0
4313,15280,0.1,0,76400.0,7,6,9,2,0,3,0
4353,134250,1.0,134250,895000.0,0,2,17,0,2,4,0
3857,71704,1.0,82743,550792.0,0,1,11,2,0,4,0
4324,53125,1.0,53125,425000.0,0,2,17,0,2,4,0
4319,6741,1.0,7299,85500.0,0,3,19,2,3,3,0
4300,20160,1.0,13440,224400.0,0,6,17,2,2,1,2
4276,49350,1.0,44100,105000.0,0,2,11,0,0,3,2
3123,1120,1.0,901,11200.0,0,3,1,2,1,1,0
4053,1000,1.0,714,13000.0,0,5,4,2,0,0,2
3639,0,1.0,2000,24000.0,0,3,15,0,1,1,2
4295,207550,1.0,247257,1106000.0,0,1,11,2,2,1,0
4278,1944,1.0,6048,57024.0,0,7,6,2,2,4,1
4115,8146,1.0,8146,86480.0,0,7,21,0,0,4,0
2681,630,1.0,0,99000.0,0,5,14,0,2,4,0
4212,64368,1.0,67560,525000.0,0,5,11,2,2,4,2
4189,36000,0.9,16360,60000.0,1,7,20,0,0,3,0
4317,40588,1.0,47750,393000.0,0,6,1,0,0,4,2
4437,123480,1.0,123480,458640.0,0,7,21,0,0,4,2
3850,48550,1.0,38840,378690.0,0,6,22,2,0,4,0
3818,0,0.5,66298,400000.0,4,5,11,0,2,4,2
3594,66666,1.0,66666,800000.0,0,6,9,0,0,1,0
3658,0,1.0,32800,131200.0,0,6,9,0,2,4,1
3529,89640,1.0,90000,1140000.0,0,6,19,2,0,4,0
3054,101800,1.0,101801,645000.0,0,7,18,0,0,4,0
3019,126080,1.0,126080,315200.0,0,5,0,0,0,4,0
3662,67386,1.0,89760,1069596.0,0,6,11,2,2,0,2
3766,75145,1.0,92391,850000.0,0,6,19,2,2,4,0
3801,46480,1.0,77000,473600.0,0,7,11,2,2,4,2
2475,14560,1.0,19240,110040.0,0,7,20,2,2,0,2
2842,0,0.9,29091,48000.0,1,5,1,0,0,3,0
3925,14720,1.0,27912,800840.0,0,7,16,2,2,4,0
3663,80857,1.0,106524,1228075.0,0,6,11,2,2,0,2
2762,1739,1.0,55818,272550.0,0,2,9,0,2,4,2
3859,65365,1.0,65365,753200.0,0,6,17,0,3,1,0
2687,42750,1.0,51300,342000.0,0,5,14,0,2,4,0
3512,16,1.0,0,151200.0,0,5,11,0,2,4,0
2645,0,0.1,21429,300000.0,7,5,14,0,2,4,0
2751,3840,1.0,0,128000.0,0,6,9,0,0,4,0
3485,104000,1.0,113400,1404000.0,0,6,19,2,0,3,0
2345,12000,1.0,7600,38000.0,0,1,4,2,0,4,2
3660,100525,1.0,106524,1318429.0,0,6,11,2,2,0,0
3661,87483,1.0,110880,1442760.0,0,6,11,2,2,0,2
3642,164532,1.0,175000,1750000.0,0,6,11,2,2,4,2
1960,238904,1.0,268948,3575295.0,0,6,9,2,2,3,0
2673,45000,1.0,93690,900000.0,0,6,4,0,0,4,2
3976,66140,1.0,67310,676310.0,0,6,11,2,2,4,2
4206,15840,1.0,33264,213840.0,0,6,11,2,3,4,2
3583,0,1.0,48079,568320.0,0,7,11,2,2,4,0
3530,61020,1.0,65000,700000.0,0,6,19,2,0,4,0
3802,24780,1.0,45000,167320.0,0,5,11,2,2,4,2
3379,14400,1.0,14540,180720.0,0,6,11,2,2,4,0
3170,15120,1.0,15876,378756.0,0,6,11,2,2,0,2
3882,16666,1.0,16666,200000.0,0,6,17,0,2,1,0
3482,13000,1.0,12432,156000.0,0,6,15,2,0,0,0
4244,38800,1.0,32592,307200.0,0,6,22,2,2,1,0
2086,29640,1.0,47000,393200.0,0,6,15,0,0,4,0
3664,15840,1.0,31680,345312.0,0,6,11,2,2,0,0
4291,0,0.3,158330,752080.0,3,6,9,0,2,3,2
3740,46577,1.0,47000,407200.0,0,6,11,2,2,0,0
3654,1000,1.0,2000,1250000.0,0,3,5,0,2,4,2
3632,28333,1.0,28333,46000.0,0,5,18,0,0,3,0
3381,14173,1.0,14314,177869.0,0,6,11,2,2,4,0
4105,14167,1.0,14167,170000.0,0,6,11,0,2,0,2
3745,69265,1.0,71250,1006850.0,0,6,11,0,0,4,0
3703,0,1.0,1340,261300.0,0,6,11,2,0,4,0
3130,5000,1.0,5000,140000.0,0,7,21,2,0,3,0
3604,0,1.0,362,10000.0,0,3,14,0,0,1,0
4225,84375,1.0,84375,450000.0,0,7,20,0,0,3,0
2090,21850,1.0,0,250000.0,0,7,1,0,0,3,0
2009,39500,1.0,31600,395000.0,0,6,11,2,0,4,0
3902,38125,1.0,23125,102700.0,0,1,14,2,2,4,0
3475,15270,1.0,3054,101800.0,0,6,9,0,0,4,0
3587,47040,1.0,47040,571200.0,0,6,17,2,2,1,0
3586,59226,1.0,46099,571200.0,0,6,17,2,2,1,0
3147,0,0.1,21978,139200.0,7,1,9,2,0,4,2
2303,24000,1.0,24000,978432.0,0,6,17,0,0,1,2
5598,0,0.1,1613,50000.0,8,1,21,0,0,4,1
4446,50000,0.5,115866,672600.0,5,6,19,0,0,4,1
4443,107800,0.9,0,107800.0,1,6,21,2,2,0,0
5284,43057,1.0,58440,350640.0,0,6,11,2,2,4,2
5240,174560,1.0,207842,1077120.0,0,6,11,2,2,4,0
5235,0,0.1,7692,175000.0,7,7,5,0,0,3,0
5051,4480,1.0,30000,250000.0,0,2,13,2,3,1,1
5063,93834,1.0,205312,481200.0,0,7,20,0,0,4,2
5204,0,1.0,2617,10466.0,0,3,14,2,1,1,2
5203,0,1.0,1167,4667.0,0,3,14,2,1,1,2
5215,10366,1.0,10366,62194.0,0,7,20,2,2,4,0
5177,1774,1.0,0,3600.0,0,7,12,1,1,1,0
5187,64584,1.0,68640,483600.0,0,6,19,2,2,4,0
5124,7680,1.0,8064,52608.0,0,6,11,2,2,4,0
5152,0,0.2,35714,200000.0,8,3,11,0,3,4,2
5153,37507,0.1,16848,122244.0,7,6,11,2,2,4,0
5151,0,0.2,17857,50000.0,7,3,11,0,3,4,2
5170,13884,1.0,13883,95200.0,0,2,17,0,3,0,0
5173,0,0.8,10000,10000.0,1,6,14,0,0,3,0
5158,0,0.1,55619,233600.0,1,6,9,0,0,3,0
5140,128504,1.0,121960,445400.0,0,5,0,2,2,3,0
5125,0,0.1,56072,187840.0,7,5,0,0,0,4,0
5121,63336,1.0,78624,456456.0,0,6,19,2,2,4,0
4737,3760,1.0,111547,376000.0,0,6,19,0,0,3,2
5163,59250,1.0,61320,262000.0,0,5,14,2,2,4,0
5110,0,0.2,125000,65000.0,4,5,11,0,0,4,2
5107,528,1.0,0,35000.0,0,6,11,2,2,0,2
5117,0,0.0,58146,180900.0,3,5,0,0,0,3,0
5277,1342,1.0,46417,278500.0,0,7,9,2,0,1,0
5065,0,0.6,53714,188500.0,1,7,7,2,3,4,1
5282,11200,1.0,14080,77824.0,0,2,5,2,2,1,0
5257,8816,1.0,10208,40832.0,0,7,16,2,2,4,0
5587,94320,1.0,31440,420000.0,0,6,20,2,0,4,0
5613,24528,1.0,24528,140160.0,0,7,21,0,0,4,0
5576,38326,1.0,51326,153976.0,0,7,19,0,0,4,2
5373,25200,1.0,32533,136800.0,0,5,22,2,2,4,2
5533,103425,1.0,109926,248220.0,0,5,14,0,2,3,0
5513,236251,1.0,240280,1773440.0,0,5,20,0,2,4,0
5507,43218,1.0,36202,123480.0,0,6,4,2,3,4,2
5491,0,0.6,59247,369155.2,5,3,5,0,1,0,0
5484,33615,1.0,42672,158720.0,0,6,15,2,2,4,1
5508,16380,1.0,1560,46800.0,0,1,20,0,0,3,2
5452,0,0.7,15069,56800.0,1,6,15,0,0,3,0
5430,0,0.9,36130,214000.0,1,2,21,0,0,3,0
3946,440,0.9,21429,60000.0,1,1,1,0,2,3,0
5287,0,0.3,42667,120000.0,4,6,14,0,0,3,0
5416,52800,1.0,52800,276000.0,0,2,17,0,3,0,0
5413,31900,1.0,0,63800.0,0,6,12,0,0,3,0
5412,42000,1.0,42000,185000.0,0,6,20,0,0,0,1
5378,0,0.6,35097,153270.0,2,6,19,0,0,4,0
5377,0,0.6,35097,154890.0,2,6,19,0,0,4,0
4865,12500,0.8,19286,25000.0,1,2,4,0,0,4,0
5331,0,0.3,18730,92400.0,4,6,11,2,0,4,0
5301,43200,1.0,45000,175000.0,0,6,19,2,0,4,0
5267,11200,1.0,11200,67200.0,0,7,15,2,2,1,0
5236,30000,0.1,47619,100000.0,1,7,14,0,0,3,0
5274,36286,0.9,93704,360760.0,11,6,18,0,0,4,0
5238,34113,0.9,35000,51170.0,1,6,15,0,0,3,2
5424,0,0.2,91385,277200.0,5,5,11,0,0,4,0
4463,13992,1.0,22176,185000.0,0,6,11,2,2,0,2
5076,1740,1.0,19546,96480.0,0,6,11,2,2,4,0
5094,0,0.1,20337,262820.0,7,6,9,0,0,3,0
4727,5000,1.0,5000,30000.0,0,2,9,0,2,1,0
4670,73000,1.0,73000,255400.0,0,6,18,0,0,3,0
4677,49960,1.0,69145,515000.0,0,5,1,2,0,0,2
4671,434,1.0,0,54200.0,0,7,21,0,0,3,2
4698,6305,1.0,19400,48500.0,0,7,14,0,0,3,2
4632,30000,0.2,25397,80000.0,11,2,21,0,0,4,2
4666,0,1.0,7875,99000.0,0,6,5,0,0,4,0
4596,0,0.3,47868,145200.0,4,6,21,2,2,0,0
4614,500,1.0,0,10000.0,0,5,19,0,2,3,0
4603,80515,1.0,80515,644120.0,0,6,20,0,0,4,2
4605,25920,1.0,41568,97200.0,0,6,19,2,3,0,1
4310,0,0.3,102459,250000.0,8,1,1,0,0,4,0
4551,0,1.0,12670,21720.0,0,6,18,0,2,4,1
4284,42000,1.0,73600,322000.0,0,5,7,0,0,3,2
4552,0,0.9,1005,25300.0,2,5,14,0,0,0,0
4562,1975,1.0,1975,27650.0,0,1,14,0,2,0,0
4570,1364,1.0,5736,67200.0,0,3,1,2,2,4,2
4548,56991,1.0,63316,503968.0,0,6,11,2,2,4,0
4507,42256,0.8,42256,512712.0,1,5,11,2,3,0,2
4535,0,0.8,19166,93000.0,1,5,18,0,2,4,2
4520,149760,1.0,120960,518400.0,0,6,9,2,2,4,0
4508,7795,1.0,77120,269920.0,0,6,9,0,2,4,0
4532,2074,1.0,2245,26300.0,0,3,19,2,3,3,0
4499,135138,1.0,135138,1503000.0,0,6,4,0,0,4,2
4496,66300,0.9,56858,326860.0,2,5,1,2,0,1,0
4758,7560,1.0,7560,35640.0,0,6,11,2,0,4,0
4765,10550,1.0,7200,168800.0,0,6,15,0,0,4,0
4761,15000,1.0,15000,30000.0,0,7,20,0,0,4,2
4784,0,0.9,3956,3361.0,1,3,7,1,1,1,2
5086,19600,1.0,19600,98000.0,0,6,1,0,3,4,2
5054,24500,1.0,49000,49000.0,0,2,1,0,2,4,0
5060,30375,1.0,36450,121500.0,0,6,9,0,0,3,0
5043,50000,0.9,10000,50000.0,1,4,19,0,0,4,2
5025,0,0.9,16741,50000.0,1,7,14,0,0,2,0
5016,28250,1.0,100444,1527875.0,11,5,18,0,0,4,0
5012,0,0.9,15964,372500.0,2,1,20,0,0,4,0
5011,72136,1.0,106680,304800.0,0,5,20,0,0,3,2
4980,400,1.0,400,2800.0,0,5,18,0,0,4,0
4388,5878,1.0,3667,35270.0,0,3,17,2,2,4,0
4968,23696,1.0,12801,152880.0,0,6,4,0,0,3,2
4902,28800,1.0,28800,180000.0,0,6,15,2,0,4,2
5099,14480,0.9,29360,234880.0,1,6,1,0,2,4,0
4927,663,1.0,0,66300.0,0,6,14,0,0,3,0
4937,119058,1.0,227485,1148060.0,0,5,9,0,2,4,0
4936,25500,1.0,25500,204000.0,0,6,9,0,0,4,0
4928,48960,0.9,0,163200.0,11,6,16,0,0,4,0
4962,14000,1.0,0,80000.0,0,1,20,0,0,4,0
4825,7365,1.0,15000,81840.0,0,3,20,2,2,4,0
4923,4800,0.9,9643,10000.0,11,3,1,0,0,3,2
4794,9768,1.0,11088,154000.0,0,6,11,2,2,0,2
4851,15000,0.9,10833,50000.0,1,5,14,0,0,3,0
4805,0,1.0,15000,50000.0,0,6,17,0,2,3,2
4505,0,0.3,10000,10000.0,4,6,9,0,0,3,2
4734,46395,1.0,46395,95000.0,0,7,21,0,0,3,2
4821,0,0.8,32019,555000.0,1,5,21,2,2,4,2
4187,0,0.1,43629,61080.0,7,6,22,0,0,3,0
4229,69580,0.9,99400,315000.0,1,1,5,0,2,4,0
